# Theme repeat pool allowlist
# Delete a row to remove that verse from pool generation.
# Columns: verseKey<TAB>repeatCount<TAB>reference<TAB>text
2TI.2.24	31	提摩太后书 2:24	然而主的仆人不可争竞， 只要温温和和的待众人， 善于教导，存心忍耐，
2TI.3.2	31	提摩太后书 3:2	因为那时人要专顾自己、贪爱钱财、自夸、狂傲、谤讟、违背父母、忘恩负义、心不圣洁、
EPH.2.5	31	以弗所书 2:5	当我们死在过犯中的时候， 便叫我们与基督一同活过来。（你们得救是本乎恩。）
EPH.5.20	31	以弗所书 5:20	凡事要奉我们主耶稣基督的名常常感谢父神。
EXO.20.12	31	出埃及记 20:12	「当孝敬父母，使你的日子在耶和华你神所赐你的地上得以长久。
EXO.23.25	31	出埃及记 23:25	你们要事奉耶和华你们的神， 他必赐福与你的粮与你的水， 也必从你们中间除去疾病。
JAS.1.14	31	雅各书 1:14	但各人被试探，乃是被自己的私欲牵引诱惑的。
JAS.4.4	31	雅各书 4:4	你们这些淫乱的人哪， 岂不知与世俗为友就是与神为敌吗？所以凡想要与世俗为友的， 就是与神为敌了。
NAM.1.7	31	那鸿书 1:7	耶和华本为善，在患难的日子为人的保障， 并且认得那些投靠他的人。
PHP.4.12	31	腓立比书 4:12	我知道怎样处卑贱， 也知道怎样处丰富； 或饱足，或饥饿；或有余， 或缺乏，随事随在，我都得了秘诀。
PRO.12.1	31	箴言 12:1	喜爱管教的，就是喜爱知识； 恨恶责备的，却是畜类。
PRO.24.3	31	箴言 24:3	房屋因智慧建造，又因聪明立稳；
PSA.32.7	31	诗篇 32:7	你是我藏身之处；你必保佑我脱离苦难， 以得救的乐歌四面环绕我。（细拉）
PSA.46.3	31	诗篇 46:3	其中的水虽匉訇翻腾， 山虽因海涨而战抖， 我们也不害怕。（细拉）
PSA.73.24	31	诗篇 73:24	你要以你的训言引导我， 以后必接我到荣耀里。
PSA.91.16	31	诗篇 91:16	我要使他足享长寿， 将我的救恩显明给他。
PSA.116.2	31	诗篇 116:2	他既向我侧耳，我一生要求告他。
PSA.119.36	31	诗篇 119:36	求你使我的心趋向你的法度， 不趋向非义之财。
PSA.128.4	31	诗篇 128:4	看哪，敬畏耶和华的人必要这样蒙福！
PSA.145.8	31	诗篇 145:8	耶和华有恩惠，有怜悯， 不轻易发怒，大有慈爱。
ROM.14.10	31	罗马书 14:10	你这个人，为甚么论断弟兄呢？又为甚么轻看弟兄呢？因我们都要站在神的台前。
ROM.14.13	31	罗马书 14:13	所以，我们不可再彼此论断， 宁可定意谁也不给弟兄放下绊脚跌人之物。
1CO.3.16	30	哥林多前书 3:16	岂不知你们是神的殿， 神的灵住在你们里头吗？
1CO.10.24	30	哥林多前书 10:24	无论何人，不要求自己的益处， 乃要求别人的益处。
1JN.4.16	30	约翰一书 4:16	神爱我们的心，我们也知道也信。神就是爱； 住在爱里面的，就是住在神里面， 神也住在他里面。
1PE.4.12	30	彼得前书 4:12	亲爱的弟兄啊，有火炼的试验临到你们， 不要以为奇怪（似乎是遭遇非常的事）
1TH.3.12	30	帖撒罗尼迦前书 3:12	又愿主叫你们彼此相爱的心， 并爱众人的心都能增长、充足， 如同我们爱你们一样；
2CO.5.18	30	哥林多后书 5:18	一切都是出于神；他借着基督使我们与他和好， 又将劝人与他和好的职分赐给我们。
2CO.5.21	30	哥林多后书 5:21	神使那无罪的，替我们成为罪， 好叫我们在他里面成为神的义。
COL.3.10	30	歌罗西书 3:10	穿上了新人。这新人在知识上渐渐更新， 正如造他主的形像。
EZK.36.26	30	以西结书 36:26	我也要赐给你们一个新心， 将新灵放在你们里面， 又从你们的肉体中除掉石心， 赐给你们肉心。
HEB.12.28	30	希伯来书 12:28	所以我们既得了不能震动的国， 就当感恩，照神所喜悦的， 用虔诚、敬畏的心事奉神。
ISA.54.13	30	以赛亚书 54:13	你的儿女都要受耶和华的教训； 你的儿女必大享平安。
JAS.1.17	30	雅各书 1:17	各样美善的恩赐和各样全备的赏赐都是从上头来的， 从众光之父那里降下来的； 在他并没有改变，也没有转动的影儿。
JAS.4.10	30	雅各书 4:10	务要在主面前自卑， 主就必叫你们升高。
JHN.14.3	30	约翰福音 14:3	我若去为你们预备了地方， 就必再来接你们到我那里去， 我在那里，叫你们也在那里。
JHN.15.7	30	约翰福音 15:7	你们若常在我里面， 我的话也常在你们里面， 凡你们所愿意的，祈求， 就给你们成就。
MAT.5.10	30	马太福音 5:10	为义受逼迫的人有福了！因为天国是他们的。
MAT.19.14	30	马太福音 19:14	耶稣说：「让小孩子到我这里来， 不要禁止他们；因为在天国的， 正是这样的人。」
NUM.6.25	30	民数记 6:25	愿耶和华使他的脸光照你， 赐恩给你。
NUM.6.26	30	民数记 6:26	愿耶和华向你仰脸， 赐你平安。』
PRO.22.1	30	箴言 22:1	美名胜过大财；恩宠强如金银。
PSA.3.3	30	诗篇 3:3	但你耶和华是我四围的盾牌， 是我的荣耀，又是叫我抬起头来的。
PSA.4.8	30	诗篇 4:8	我必安然躺下睡觉， 因为独有你耶和华使我安然居住。
PSA.9.1	30	诗篇 9:1	我要一心称谢耶和华； 我要传扬你一切奇妙的作为。
PSA.19.1	30	诗篇 19:1	诸天述说神的荣耀； 穹苍传扬他的手段。
PSA.29.11	30	诗篇 29:11	耶和华必赐力量给他的百姓； 耶和华必赐平安的福给他的百姓。
PSA.61.1	30	诗篇 61:1	神阿，求你听我的呼求， 侧耳听我的祷告！
PSA.82.3	30	诗篇 82:3	你们当为贫寒的人和孤儿伸冤； 当为困苦和穷乏的人施行公义。
PSA.103.18	30	诗篇 103:18	就是那些遵守他的约、记念他的训词而遵行的人。
PSA.119.73	30	诗篇 119:73	你的手制造我，建立我； 求你赐我悟性，可以学习你的命令！
ROM.4.20	30	罗马书 4:20	并且仰望神的应许， 总没有因不信心里起疑惑， 反倒因信心里得坚固， 将荣耀归给神，
ROM.4.21	30	罗马书 4:21	且满心相信神所应许的必能作成。
ROM.8.36	30	罗马书 8:36	如经上所记：我们为你的缘故终日被杀； 人看我们如将宰的羊。
1JN.4.10	29	约翰一书 4:10	不是我们爱神，乃是神爱我们， 差他的儿子为我们的罪作了挽回祭， 这就是爱了。
1PE.1.14	29	彼得前书 1:14	你们既作顺命的儿女， 就不要效法从前蒙昧无知的时候那放纵私欲的样子。
1PE.3.11	29	彼得前书 3:11	也要离恶行善；寻求和睦， 一心追赶。
1PE.5.9	29	彼得前书 5:9	你们要用坚固的信心抵挡他， 因为知道你们在世上的众弟兄也是经历这样的苦难。
1TH.5.22	29	帖撒罗尼迦前书 5:22	各样的恶事要禁戒不作。
1TI.6.19	29	提摩太前书 6:19	为自己积成美好的根基， 预备将来，叫他们持定那真正的生命。
2PE.1.3	29	彼得后书 1:3	神的神能已将一切关乎生命和虔敬的事赐给我们， 皆因我们认识那用自己荣耀和美德召我们的主。
2PE.1.4	29	彼得后书 1:4	因此，他已将又宝贵又极大的应许赐给我们， 叫我们既脱离世上从情欲来的败坏， 就得与神的性情有分。
2PE.3.18	29	彼得后书 3:18	你们却要在我们主救主耶稣基督的恩典和知识上有长进。愿荣耀归给他， 从今直到永远。阿们！
EPH.5.21	29	以弗所书 5:21	又当存敬畏基督的心， 彼此顺服。
HEB.12.15	29	希伯来书 12:15	又要谨慎，恐怕有人失了神的恩； 恐怕有毒根生出来扰乱你们， 因此叫众人沾染污秽；
ISA.1.17	29	以赛亚书 1:17	学习行善，寻求公平， 解救受欺压的；给孤儿伸冤， 为寡妇辨屈。
ISA.25.1	29	以赛亚书 25:1	耶和华啊，你是我的神； 我要尊崇你，我要称赞你的名。因为你以忠信诚实行过奇妙的事， 成就你古时所定的。
ISA.40.1	29	以赛亚书 40:1	你们的神说：你们要安慰， 安慰我的百姓。
ISA.58.6	29	以赛亚书 58:6	我所拣选的禁食不是要松开凶恶的绳， 解下轭上的索，使被欺压的得自由， 折断一切的轭吗？
ISA.61.2	29	以赛亚书 61:2	报告耶和华的恩年， 和我们神报仇的日子； 安慰一切悲哀的人，
LUK.6.36	29	路加福音 6:36	你们要慈悲，像你们的父慈悲一样。」
LUK.6.38	29	路加福音 6:38	你们要给人，就必有给你们的， 并且用十足的升斗， 连摇带按，上尖下流的倒在你们怀里； 因为你们用甚么量器量给人， 也必用甚么量器量给你们。」
MAT.6.13	29	马太福音 6:13	不叫我们遇见试探； 救我们脱离凶恶。因为国度、权柄、荣耀， 全是你的，直到永远。阿们！』
MAT.7.25	29	马太福音 7:25	雨淋，水冲，风吹，撞着那房子， 房子总不倒塌，因为根基立在磐石上。
MAT.9.38	29	马太福音 9:38	所以，你们当求庄稼的主打发工人出去收他的庄稼。」
MAT.10.29	29	马太福音 10:29	两个麻雀不是卖一分银子吗？若是你们的父不许， 一个也不能掉在地上；
PRO.3.24	29	箴言 3:24	你躺下，必不惧怕；你躺卧， 睡得香甜。
PRO.12.15	29	箴言 12:15	愚妄人所行的，在自己眼中看为正直； 惟智慧人肯听人的劝教。
PSA.41.1	29	诗篇 41:1	眷顾贫穷的有福了！他遭难的日子， 耶和华必搭救他。
PSA.86.12	29	诗篇 86:12	主我的神啊，我要一心称赞你； 我要荣耀你的名，直到永远。
ROM.1.17	29	罗马书 1:17	因为神的义正在这福音上显明出来； 这义是本于信，以致于信。如经上所记：「义人必因信得生。」
ROM.1.20	29	罗马书 1:20	自从造天地以来，神的永能和神性是明明可知的， 虽是眼不能见，但借着所造之物就可以晓得， 叫人无可推诿。
ROM.2.6	29	罗马书 2:6	他必照各人的行为报应各人。
ROM.2.7	29	罗马书 2:7	凡恒心行善、寻求荣耀、尊贵和不能朽坏之福的， 就以永生报应他们；
ROM.2.8	29	罗马书 2:8	惟有结党、不顺从真理、反顺从不义的， 就以忿怒、恼恨报应他们。
1CO.9.24	28	哥林多前书 9:24	岂不知在场上赛跑的都跑， 但得奖赏的只有一人？你们也当这样跑， 好叫你们得着奖赏。
1JN.3.2	28	约翰一书 3:2	亲爱的弟兄啊，我们现在是神的儿女， 将来如何，还未显明； 但我们知道，主若显现， 我们必要像他、因为必得见他的真体。
1JN.3.16	28	约翰一书 3:16	主为我们舍命，我们从此就知道何为爱； 我们也当为弟兄舍命。
1PE.3.3	28	彼得前书 3:3	你们不要以外面的辫头发， 戴金饰，穿美衣为妆饰，
1TH.3.13	28	帖撒罗尼迦前书 3:13	好使你们当我们主耶稣同他众圣徒来的时候， 在我们父神面前，心里坚固， 成为圣洁，无可责备。
1TH.4.5	28	帖撒罗尼迦前书 4:5	不放纵私欲的邪情， 像那不认识神的外邦人。
2TI.3.5	28	提摩太后书 3:5	有敬虔的外貌，却背了敬虔的实意； 这等人你要躲开。
3JN.1.2	28	约翰三书 1:2	亲爱的兄弟啊，我愿你凡事兴盛， 身体健壮，正如你的灵魂兴盛一样。
COL.1.20	28	歌罗西书 1:20	既然借着他在十字架上所流的血成就了和平， 便借着他叫万有，无论是地上的、天上的， 都与自己和好了。
COL.2.14	28	歌罗西书 2:14	又涂抹了在律例上所写攻击我们， 有碍于我们的字据， 把他撤去，钉在十字架上。
EPH.4.27	28	以弗所书 4:27	也不可给魔鬼留地步。
EPH.5.11	28	以弗所书 5:11	那暗昧无益的事，不要与人同行， 倒要责备行这事的人；
GEN.1.28	28	创世记 1:28	神就赐福给他们，又对他们说：「要生养众多， 遍满地面，治理这地， 也要管理海里的鱼、空中的鸟， 和地上各样行动的活物。」
HEB.10.19	28	希伯来书 10:19	弟兄们，我们既因耶稣的血得以坦然进入至圣所，
HEB.12.11	28	希伯来书 12:11	凡管教的事，当时不觉得快乐， 反觉得愁苦；后来却为那经练过的人结出平安的果子， 就是义。
HEB.13.2	28	希伯来书 13:2	不可忘记用爱心接待客旅； 因为曾有接待客旅的， 不知不觉就接待了天使。
HEB.13.20	28	希伯来书 13:20	但愿赐平安的神，就是那凭永约之血、使群羊的大牧人我主耶稣从死里复活的神，
ISA.40.28	28	以赛亚书 40:28	你岂不曾知道吗？你岂不曾听见吗？永在的神耶和华， 创造地极的主，并不疲乏， 也不困倦；他的智慧无法测度。
ISA.55.12	28	以赛亚书 55:12	你们必欢欢喜喜而出来， 平平安安蒙引导。大山小山必在你们面前发声歌唱； 田野的树木也都拍掌。
JHN.1.12	28	约翰福音 1:12	凡接待他的，就是信他名的人， 他就赐他们权柄，作神的儿女。
JHN.14.13	28	约翰福音 14:13	你们奉我的名无论求甚么， 我必成就，叫父因儿子得荣耀。
LUK.12.32	28	路加福音 12:32	你们这小群，不要惧怕， 因为你们的父乐意把国赐给你们。
LUK.17.3	28	路加福音 17:3	你们要谨慎！若是你的弟兄得罪你， 就劝戒他；他若懊悔， 就饶恕他。
MAT.5.24	28	马太福音 5:24	就把礼物留在坛前， 先去同弟兄和好，然后来献礼物。
MAT.5.48	28	马太福音 5:48	所以，你们要完全，像你们的天父完全一样。」
MAT.12.36	28	马太福音 12:36	我又告诉你们，凡人所说的闲话， 当审判的日子，必要句句供出来；
MAT.19.21	28	马太福音 19:21	耶稣说：「你若愿意作完全人， 可去变卖你所有的， 分给穷人，就必有财宝在天上； 你还要来跟从我。」
PRO.3.10	28	箴言 3:10	这样，你的仓房必充满有余； 你的酒醡有新酒盈溢。
PRO.13.20	28	箴言 13:20	与智慧人同行的，必得智慧； 和愚昧人作伴的，必受亏损。
PRO.19.11	28	箴言 19:11	人有见识就不轻易发怒； 宽恕人的过失便是自己的荣耀。
PRO.19.14	28	箴言 19:14	房屋钱财是祖宗所遗留的； 惟有贤慧的妻是耶和华所赐的。
PRO.22.9	28	箴言 22:9	眼目慈善的，就必蒙福， 因他将食物分给穷人。
PRO.31.25	28	箴言 31:25	能力和威仪是她的衣服； 她想到日后的景况就喜笑。
PRO.31.30	28	箴言 31:30	艳丽是虚假的，美容是虚浮的； 惟敬畏耶和华的妇女必得称赞。
PSA.5.11	28	诗篇 5:11	凡投靠你的，愿他们喜乐， 时常欢呼，因为你护庇他们； 又愿那爱你名的人都靠你欢欣。
PSA.20.4	28	诗篇 20:4	将你心所愿的赐给你， 成就你的一切筹算。
PSA.37.6	28	诗篇 37:6	他要使你的公义如光发出， 使你的公平明如正午。
PSA.68.5	28	诗篇 68:5	神在他的圣所作孤儿的父， 作寡妇的伸冤者。
PSA.103.8	28	诗篇 103:8	耶和华有怜悯，有恩典， 不轻易发怒，且有丰盛的慈爱。
PSA.118.14	28	诗篇 118:14	耶和华是我的力量， 是我的诗歌；他也成了我的拯救。
PSA.119.143	28	诗篇 119:143	我遭遇患难愁苦，你的命令却是我所喜爱的。
PSA.130.4	28	诗篇 130:4	但在你有赦免之恩， 要叫人敬畏你。
PSA.143.10	28	诗篇 143:10	求你指教我遵行你的旨意， 因你是我的神。你的灵本为善； 求你引我到平坦之地。
ROM.5.10	28	罗马书 5:10	因为我们作仇敌的时候， 且借着神儿子的死， 得与神和好；既已和好， 就更要因他的生得救了。
ROM.6.6	28	罗马书 6:6	因为知道我们的旧人和他同钉十字架， 使罪身灭绝，叫我们不再作罪的奴仆；
1CO.4.5	27	哥林多前书 4:5	所以，时候未到，甚么都不要论断， 只等主来，他要照出暗中的隐情， 显明人心的意念。那时， 各人要从神那里得着称赞。
1JN.4.21	27	约翰一书 4:21	爱神的，也当爱弟兄， 这是我们从神所受的命令。
1PE.1.13	27	彼得前书 1:13	所以要约束你们的心， 谨慎自守，专心盼望耶稣基督显现的时候所带来给你们的恩。
1PE.3.14	27	彼得前书 3:14	你们就是为义受苦， 也是有福的。不要怕人的威吓， 也不要惊慌；
2CO.10.4	27	哥林多后书 10:4	我们争战的兵器本不是属血气的， 乃是在神面前有能力， 可以攻破坚固的营垒，
2TI.4.8	27	提摩太后书 4:8	从此以后，有公义的冠冕为我存留， 就是按着公义审判的主到了那日要赐给我的； 不但赐给我，也赐给凡爱慕他显现的人。
ACT.4.12	27	使徒行传 4:12	除他以外，别无拯救； 因为在天下人间，没有赐下别的名， 我们可以靠着得救。」
COL.1.17	27	歌罗西书 1:17	他在万有之先；万有也靠他而立。
EPH.2.4	27	以弗所书 2:4	然而，神既有丰富的怜悯， 因他爱我们的大爱，
EPH.4.11	27	以弗所书 4:11	他所赐的，有使徒，有先知， 有传福音的，有牧师和教师，
GAL.5.17	27	加拉太书 5:17	因为情欲和圣灵相争， 圣灵和情欲相争，这两个是彼此相敌， 使你们不能作所愿意作的。
ISA.1.18	27	以赛亚书 1:18	耶和华说：你们来， 我们彼此辩论。你们的罪虽像朱红， 必变成雪白；虽红如丹颜， 必白如羊毛。
ISA.26.12	27	以赛亚书 26:12	耶和华啊，你必派定我们得平安， 因为我们所作的事都是你给我们成就的。
JAS.1.20	27	雅各书 1:20	因为人的怒气并不成就神的义。
JHN.4.24	27	约翰福音 4:24	神是个灵，所以拜他的， 必须用心灵和诚实拜他。
MAT.6.6	27	马太福音 6:6	你祷告的时候，要进你的内屋， 关上门，祷告你在暗中的父； 你父在暗中察看，必然报答你。
MAT.16.24	27	马太福音 16:24	于是耶稣对门徒说：「若有人要跟从我， 就当舍己，背起他的十字架来跟从我。
PHP.1.10	27	腓立比书 1:10	使你们能分别是非， 作诚实无过的人，直到基督的日子；
PHP.1.21	27	腓立比书 1:21	因我活着就是基督， 我死了就有益处。
PHP.2.9	27	腓立比书 2:9	所以，神将他升为至高， 又赐给他那超乎万名之上的名，
PHP.2.10	27	腓立比书 2:10	叫一切在天上的、地上的， 和地底下的，因耶稣的名无不屈膝，
PRO.1.9	27	箴言 1:9	因为这要作你头上的华冠， 你项上的金链。
PRO.15.13	27	箴言 15:13	心中喜乐，面带笑容； 心里忧愁，灵被损伤。
PRO.20.7	27	箴言 20:7	行为纯正的义人，他的子孙是有福的！
PRO.31.26	27	箴言 31:26	她开口就发智慧；她舌上有仁慈的法则。
PSA.40.8	27	诗篇 40:8	我的神啊，我乐意照你的旨意行； 你的律法在我心里。
PSA.51.1	27	诗篇 51:1	神啊，求你按你的慈爱怜恤我！按你丰盛的慈悲涂抹我的过犯！
PSA.55.17	27	诗篇 55:17	我要晚上、早晨、晌午哀声悲叹； 他也必听我的声音。
PSA.71.5	27	诗篇 71:5	主耶和华啊，你是我所盼望的； 从我年幼，你是我所倚靠的。
PSA.101.3	27	诗篇 101:3	邪僻的事，我都不摆在我眼前； 悖逆人所作的事，我甚恨恶， 不容沾在我身上。
PSA.103.14	27	诗篇 103:14	因为他知道我们的本体， 思念我们不过是尘土。
PSA.119.18	27	诗篇 119:18	求你开我的眼睛，使我看出你律法中的奇妙。
PSA.119.66	27	诗篇 119:66	求你将精明和知识赐给我， 因我信了你的命令。
PSA.119.133	27	诗篇 119:133	求你用你的话使我脚步稳当， 不许甚么罪孽辖制我。
PSA.130.3	27	诗篇 130:3	主耶和华啊，你若究察罪孽， 谁能站得住呢？
ROM.11.33	27	罗马书 11:33	深哉，神丰富的智慧和知识！他的判断何其难测！他的踪迹何其难寻！
1CH.16.11	26	历代志上 16:11	要寻求耶和华与他的能力， 时常寻求他的面。
1CO.3.17	26	哥林多前书 3:17	若有人毁坏神的殿， 神必要毁坏那人；因为神的殿是圣的， 这殿就是你们。
1PE.1.9	26	彼得前书 1:9	并且得着你们信心的果效， 就是灵魂的救恩。
1TH.1.3	26	帖撒罗尼迦前书 1:3	在神我们的父面前， 不住的记念你们因信心所作的工夫， 因爱心所受的劳苦， 因盼望我们主耶稣基督所存的忍耐。
2CO.5.19	26	哥林多后书 5:19	这就是神在基督里， 叫世人与自己和好， 不将他们的过犯归到他们身上， 并且将这和好的道理托付了我们。
2CO.5.20	26	哥林多后书 5:20	所以，我们作基督的使者， 就好像神藉我们劝你们一般。我们替基督求你们与神和好。
2TH.3.16	26	帖撒罗尼迦后书 3:16	愿赐平安的主随时随事亲自给你们平安！愿主常与你们众人同在！
COL.1.16	26	歌罗西书 1:16	因为万有都是靠他造的， 无论是天上的，地上的； 能看见的，不能看见的； 或是有位的，主治的， 执政的，掌权的；一概都是借着他造的， 又是为他造的。
COL.3.9	26	歌罗西书 3:9	不要彼此说谎；因你们已经脱去旧人和旧人的行为，
EPH.1.4	26	以弗所书 1:4	就如神从创立世界以前， 在基督里拣选了我们， 使我们在他面前成为圣洁， 无有瑕疵；
EPH.2.20	26	以弗所书 2:20	并且被建造在使徒和先知的根基上， 有基督耶稣自己为房角石，
EPH.5.19	26	以弗所书 5:19	当用诗章、颂词、灵歌、彼此对说， 口唱心和的赞美主。
EXO.15.2	26	出埃及记 15:2	耶和华是我的力量， 我的诗歌，也成了我的拯救。这是我的神， 我要赞美他；是我父亲的神， 我要尊崇他。
GAL.3.26	26	加拉太书 3:26	所以，你们因信基督耶稣都是神的儿子。
HEB.10.20	26	希伯来书 10:20	是借着他给我们开了一条又新又活的路， 从幔子经过，这幔子就是他的身体。
HEB.10.26	26	希伯来书 10:26	因为我们得知真道以后， 若故意犯罪，赎罪的祭就再没有了；
HEB.10.27	26	希伯来书 10:27	惟有战惧等候审判和那烧灭众敌人的烈火。
ISA.32.18	26	以赛亚书 32:18	我的百姓必住在平安的居所， 安稳的住处，平静的安歇所。
ISA.66.13	26	以赛亚书 66:13	母亲怎样安慰儿子， 我就照样安慰你们； 你们也必因耶路撒冷得安慰。
LUK.10.27	26	路加福音 10:27	他回答说：「你要尽心、尽性、尽力、尽意爱主你的神； 又要爱邻舍如同自己。」
MAT.5.11	26	马太福音 5:11	「人若因我辱骂你们， 逼迫你们，捏造各样坏话毁谤你们， 你们就有福了！
PRO.1.7	26	箴言 1:7	敬畏耶和华是知识的开端； 愚妄人藐视智慧和训诲。
PRO.9.10	26	箴言 9:10	敬畏耶和华是智慧的开端； 认识至圣者便是聪明。
PRO.11.14	26	箴言 11:14	无智谋，民就败落；谋士多， 人便安居。
PRO.15.17	26	箴言 15:17	吃素菜，彼此相爱，强如吃肥牛， 彼此相恨。
PRO.19.20	26	箴言 19:20	你要听劝教，受训诲， 使你终久有智慧。
PRO.21.21	26	箴言 21:21	追求公义仁慈的，就寻得生命、公义， 和尊荣。
PRO.31.11	26	箴言 31:11	她丈夫心里倚靠她， 必不缺少利益；
PSA.18.6	26	诗篇 18:6	我在急难中求告耶和华， 向我的神呼求。他从殿中听了我的声音； 我在他面前的呼求入了他的耳中。
PSA.25.7	26	诗篇 25:7	求你不要记念我幼年的罪愆和我的过犯； 耶和华啊，求你因你的恩惠， 按你的慈爱记念我。
PSA.34.7	26	诗篇 34:7	耶和华的使者在敬畏他的人四围安营， 搭救他们。
PSA.95.1	26	诗篇 95:1	来阿，我们要向耶和华歌唱， 向拯救我们的磐石欢呼！
PSA.130.6	26	诗篇 130:6	我的心等候主，胜于守夜的等候天亮， 胜于守夜的等候天亮。
PSA.145.14	26	诗篇 145:14	凡跌倒的，耶和华将他们扶持； 凡被压下的，将他们扶起。
ROM.12.16	26	罗马书 12:16	要彼此同心；不要志气高大， 倒要俯就卑微的人； 不要自以为聪明。
SNG.8.6	26	雅歌 8:6	［新娘］求你将我放在你心上如印记， 带在你臂上如戳记。因为爱情如死之坚强， 嫉恨如阴间之残忍； 所发的电光是火焰的电光， 是耶和华的烈焰。
1CO.7.2	25	哥林多前书 7:2	但要免淫乱的事，男子当各有自己的妻子； 女子也当各有自己的丈夫。
1CO.12.26	25	哥林多前书 12:26	若一个肢体受苦，所有的肢体就一同受苦； 若一个肢体得荣耀， 所有的肢体就一同快乐。
1JN.2.2	25	约翰一书 2:2	他为我们的罪作了挽回祭， 不是单为我们的罪， 也是为普天下人的罪。
1PE.3.12	25	彼得前书 3:12	因为，主的眼看顾义人； 主的耳听他们的祈祷。惟有行恶的人， 主向他们变脸。
1PE.4.3	25	彼得前书 4:3	因为往日随从外邦人的心意行邪淫、恶欲、醉酒、荒宴、群饮， 并可恶拜偶像的事， 时候已经彀了。
1TH.4.11	25	帖撒罗尼迦前书 4:11	又要立志作安静人， 办自己的事，亲手作工， 正如我们从前所吩咐你们的，
1TI.4.1	25	提摩太前书 4:1	圣灵明说，在后来的时候， 必有人离弃真道，听从那引诱人的邪灵和鬼魔的道理。
2CO.7.1	25	哥林多后书 7:1	亲爱的弟兄啊，我们既有这等应许， 就当洁净自己，除去身体、灵魂一切的污秽， 敬畏神，得以成圣。
ACT.1.8	25	使徒行传 1:8	但圣灵降临在你们身上， 你们就必得着能力， 并要在耶路撒冷、犹太全地， 和撒玛利亚，直到地极， 作我的见证。」
COL.1.27	25	歌罗西书 1:27	神愿意叫他们知道， 这奥秘在外邦人中有何等丰盛的荣耀， 就是基督在你们心里成了有荣耀的盼望。
DEU.6.5	25	申命记 6:5	你要尽心、尽性、尽力爱耶和华你的神。
EZK.18.30	25	以西结书 18:30	所以主耶和华说：「以色列家阿， 我必按你们各人所行的审判你们。你们当回头离开所犯的一切罪过。这样， 罪孽必不使你们败亡。
HEB.9.28	25	希伯来书 9:28	像这样，基督既然一次被献， 担当了多人的罪，将来要向那等候他的人第二次显现， 并与罪无关，乃是为拯救他们。
ISA.25.8	25	以赛亚书 25:8	他已经吞灭死亡直到永远。主耶和华必擦去各人脸上的眼泪， 又除掉普天下他百姓的羞辱， 因为这是耶和华说的。
ISA.40.8	25	以赛亚书 40:8	草必枯干，花必凋残， 惟有我们神的话必永远立定。
JAS.1.6	25	雅各书 1:6	只要凭着信心求，一点不疑惑； 因为那疑惑的人，就像海中的波浪， 被风吹动翻腾。
JAS.5.14	25	雅各书 5:14	你们中间有病了的呢， 他就该请教会的长老来； 他们可以奉主的名用油抹他， 为他祷告。
JER.33.3	25	耶利米书 33:3	你求告我，我就应允你， 并将你所不知道、又大又难的事指示你。
LUK.12.15	25	路加福音 12:15	于是对众人说：「你们要谨慎自守， 免去一切的贪心，因为人的生命不在乎家道丰富。」
LUK.17.4	25	路加福音 17:4	倘若他一天七次得罪你， 又七次回转，说：『我懊悔了』， 你总要饶恕他。」
LUK.18.1	25	路加福音 18:1	耶稣设一个比喻，是要人常常祷告， 不可灰心。
LUK.19.10	25	路加福音 19:10	人子来，为要寻找、拯救失丧的人。」
MAT.5.23	25	马太福音 5:23	所以，你在祭坛上献礼物的时候， 若想起弟兄向你怀怨，
MAT.6.3	25	马太福音 6:3	你施舍的时候，不要叫左手知道右手所作的，
MAT.6.9	25	马太福音 6:9	所以，你们祷告要这样说：『我们在天上的父：愿人都尊你的名为圣。
MAT.9.13	25	马太福音 9:13	经上说：『我喜爱怜恤， 不喜爱祭祀。』这句话的意思， 你们且去揣摩。我来本不是召义人， 乃是召罪人。」
MAT.9.37	25	马太福音 9:37	于是对门徒说：「要收的庄稼多， 作工的人少。
PHP.2.11	25	腓立比书 2:11	无不口称「耶稣基督为主」， 使荣耀归与父神。
PHP.4.11	25	腓立比书 4:11	我并不是因缺乏说这话； 我无论在甚么景况都可以知足， 这是我已经学会了。
PRO.3.12	25	箴言 3:12	因为耶和华所爱的， 他必责备，正如父亲责备所喜爱的儿子。
PRO.30.5	25	箴言 30:5	神的言语句句都是炼净的； 投靠他的，他便作他们的盾牌。
PRO.31.20	25	箴言 31:20	她张手赒济困苦人， 伸手帮补穷乏人。
PSA.15.2	25	诗篇 15:2	就是行为正直、作事公义、心里说实话的人。
PSA.37.21	25	诗篇 37:21	恶人借贷而不偿还； 义人却恩待人，并且施舍。
PSA.40.5	25	诗篇 40:5	耶和华我的神啊，你所行的奇事， 并你向我们所怀的意念甚多， 不能向你陈明；若要陈明， 其事不可胜数。
PSA.46.5	25	诗篇 46:5	神在其中，城必不动摇； 到天一亮，神必帮助这城。
PSA.119.1	25	诗篇 119:1	行为完全、遵行耶和华律法的， 这人便为有福！
PSA.145.4	25	诗篇 145:4	这代要对那代颂赞你的作为， 也要传扬你的大能。
ROM.12.17	25	罗马书 12:17	不要以恶报恶；众人以为美的事， 要留心去作。
TIT.2.11	25	提多书 2:11	因为神救众人的恩典已经显明出来，
